[ 5913.454883] TCP: my_cca: seq=1 cwnd=10 rtt=191 bytes_acked=1448 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:34706
[ 5913.581560] TCP: my_cca: seq=1190 cwnd=6 rtt=152 bytes_acked=3094460 bytes_sent=3439084 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.581886] TCP: my_cca: seq=1194 cwnd=3 rtt=117 bytes_acked=3103148 bytes_sent=3446324 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.582415] TCP: my_cca: seq=1200 cwnd=6 rtt=265 bytes_acked=3119076 bytes_sent=3465148 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.582434] TCP: my_cca: seq=1201 cwnd=6 rtt=188 bytes_acked=3120524 bytes_sent=3470940 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.582726] TCP: my_cca: seq=1205 cwnd=3 rtt=115 bytes_acked=3129212 bytes_sent=3476732 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.583445] TCP: my_cca: seq=1213 cwnd=6 rtt=250 bytes_acked=3148036 bytes_sent=3499900 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.583699] TCP: my_cca: seq=1216 cwnd=3 rtt=102 bytes_acked=3156724 bytes_sent=3507140 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.584633] TCP: my_cca: seq=1228 cwnd=7 rtt=183 bytes_acked=3185684 bytes_sent=3541892 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.584979] TCP: my_cca: seq=1232 cwnd=3 rtt=112 bytes_acked=3194372 bytes_sent=3549132 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.585483] TCP: my_cca: seq=1240 cwnd=6 rtt=185 bytes_acked=3211748 bytes_sent=3570852 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.585795] TCP: my_cca: seq=1244 cwnd=3 rtt=132 bytes_acked=3220436 bytes_sent=3578092 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.586389] TCP: my_cca: seq=1250 cwnd=6 rtt=136 bytes_acked=3237812 bytes_sent=3602708 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.586778] TCP: my_cca: seq=1254 cwnd=3 rtt=107 bytes_acked=3247948 bytes_sent=3609948 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.587317] TCP: my_cca: seq=1261 cwnd=6 rtt=222 bytes_acked=3265324 bytes_sent=3631668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.587600] TCP: my_cca: seq=1264 cwnd=3 rtt=145 bytes_acked=3274012 bytes_sent=3638908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.588254] TCP: my_cca: seq=1271 cwnd=6 rtt=208 bytes_acked=3292836 bytes_sent=3662076 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.588463] TCP: my_cca: seq=1274 cwnd=3 rtt=119 bytes_acked=3298628 bytes_sent=3669316 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.589124] TCP: my_cca: seq=1282 cwnd=6 rtt=204 bytes_acked=3318900 bytes_sent=3692484 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.589327] TCP: my_cca: seq=1285 cwnd=3 rtt=119 bytes_acked=3324692 bytes_sent=3699724 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.590161] TCP: my_cca: seq=1294 cwnd=7 rtt=261 bytes_acked=3350756 bytes_sent=3730132 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.590411] TCP: my_cca: seq=1297 cwnd=3 rtt=92 bytes_acked=3359444 bytes_sent=3735924 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.590681] TCP: my_cca: seq=1300 cwnd=5 rtt=114 bytes_acked=3366684 bytes_sent=3746060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.590954] TCP: my_cca: seq=1303 cwnd=6 rtt=219 bytes_acked=3373924 bytes_sent=3754748 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.591197] TCP: my_cca: seq=1306 cwnd=3 rtt=104 bytes_acked=3382612 bytes_sent=3761988 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.591875] TCP: my_cca: seq=1312 cwnd=6 rtt=273 bytes_acked=3399988 bytes_sent=3783708 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.592129] TCP: my_cca: seq=1315 cwnd=3 rtt=101 bytes_acked=3408676 bytes_sent=3790948 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.592748] TCP: my_cca: seq=1322 cwnd=6 rtt=272 bytes_acked=3426052 bytes_sent=3812668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.592991] TCP: my_cca: seq=1325 cwnd=3 rtt=101 bytes_acked=3434740 bytes_sent=3819908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.593617] TCP: my_cca: seq=1331 cwnd=6 rtt=277 bytes_acked=3452116 bytes_sent=3841628 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.593862] TCP: my_cca: seq=1334 cwnd=3 rtt=94 bytes_acked=3460804 bytes_sent=3848868 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.594487] TCP: my_cca: seq=1340 cwnd=6 rtt=276 bytes_acked=3478180 bytes_sent=3870588 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.594735] TCP: my_cca: seq=1343 cwnd=3 rtt=102 bytes_acked=3486868 bytes_sent=3877828 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.595370] TCP: my_cca: seq=1350 cwnd=6 rtt=287 bytes_acked=3504244 bytes_sent=3899548 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.595633] TCP: my_cca: seq=1353 cwnd=3 rtt=105 bytes_acked=3512932 bytes_sent=3906788 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.596232] TCP: my_cca: seq=1360 cwnd=6 rtt=266 bytes_acked=3530308 bytes_sent=3928508 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.596479] TCP: my_cca: seq=1363 cwnd=3 rtt=106 bytes_acked=3538996 bytes_sent=3935748 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.597105] TCP: my_cca: seq=1369 cwnd=6 rtt=272 bytes_acked=3556372 bytes_sent=3957468 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.597435] TCP: my_cca: seq=1371 cwnd=4 rtt=120 bytes_acked=3565060 bytes_sent=3964708 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.598184] TCP: my_cca: seq=1381 cwnd=7 rtt=114 bytes_acked=3589676 bytes_sent=3995116 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.598470] TCP: my_cca: seq=1385 cwnd=3 rtt=118 bytes_acked=3598364 bytes_sent=4002356 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.599156] TCP: my_cca: seq=1392 cwnd=6 rtt=204 bytes_acked=3618636 bytes_sent=4029868 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.599521] TCP: my_cca: seq=1395 cwnd=4 rtt=121 bytes_acked=3627324 bytes_sent=4040004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.599848] TCP: my_cca: seq=1400 cwnd=6 rtt=158 bytes_acked=3640356 bytes_sent=4055932 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.600016] TCP: my_cca: seq=1401 cwnd=6 rtt=221 bytes_acked=3643252 bytes_sent=4058828 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.600290] TCP: my_cca: seq=1404 cwnd=3 rtt=105 bytes_acked=3651940 bytes_sent=4066068 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.600891] TCP: my_cca: seq=1411 cwnd=6 rtt=280 bytes_acked=3669316 bytes_sent=4087788 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.601141] TCP: my_cca: seq=1414 cwnd=3 rtt=106 bytes_acked=3678004 bytes_sent=4095028 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.601758] TCP: my_cca: seq=1421 cwnd=6 rtt=280 bytes_acked=3695380 bytes_sent=4116748 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.602012] TCP: my_cca: seq=1424 cwnd=3 rtt=109 bytes_acked=3704068 bytes_sent=4123988 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.602633] TCP: my_cca: seq=1431 cwnd=6 rtt=284 bytes_acked=3721444 bytes_sent=4145708 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.602887] TCP: my_cca: seq=1434 cwnd=3 rtt=107 bytes_acked=3730132 bytes_sent=4152948 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.603500] TCP: my_cca: seq=1440 cwnd=6 rtt=271 bytes_acked=3747508 bytes_sent=4174668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.603754] TCP: my_cca: seq=1443 cwnd=3 rtt=105 bytes_acked=3756196 bytes_sent=4181908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.604553] TCP: my_cca: seq=1450 cwnd=7 rtt=138 bytes_acked=3780812 bytes_sent=4212316 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.604930] TCP: my_cca: seq=1454 cwnd=3 rtt=95 bytes_acked=3790948 bytes_sent=4219556 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.605403] TCP: my_cca: seq=1460 cwnd=6 rtt=139 bytes_acked=3806876 bytes_sent=4241276 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.605873] TCP: my_cca: seq=1463 cwnd=3 rtt=117 bytes_acked=3818460 bytes_sent=4248516 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.606277] TCP: my_cca: seq=1470 cwnd=6 rtt=131 bytes_acked=3832940 bytes_sent=4273132 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.606585] TCP: my_cca: seq=1474 cwnd=3 rtt=139 bytes_acked=3841628 bytes_sent=4280372 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.607142] TCP: my_cca: seq=1481 cwnd=6 rtt=175 bytes_acked=3859004 bytes_sent=4302092 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.607449] TCP: my_cca: seq=1485 cwnd=3 rtt=122 bytes_acked=3867692 bytes_sent=4309332 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.608169] TCP: my_cca: seq=1493 cwnd=6 rtt=209 bytes_acked=3887964 bytes_sent=4336844 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.608384] TCP: my_cca: seq=1496 cwnd=3 rtt=122 bytes_acked=3893756 bytes_sent=4344084 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.608707] TCP: my_cca: seq=1500 cwnd=5 rtt=109 bytes_acked=3903892 bytes_sent=4354220 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.609030] TCP: my_cca: seq=1503 cwnd=6 rtt=264 bytes_acked=3912580 bytes_sent=4365804 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.609274] TCP: my_cca: seq=1506 cwnd=3 rtt=104 bytes_acked=3921268 bytes_sent=4373044 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.609906] TCP: my_cca: seq=1512 cwnd=6 rtt=279 bytes_acked=3938644 bytes_sent=4394764 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.610156] TCP: my_cca: seq=1515 cwnd=3 rtt=102 bytes_acked=3947332 bytes_sent=4402004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.610775] TCP: my_cca: seq=1522 cwnd=6 rtt=285 bytes_acked=3964708 bytes_sent=4423724 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.611053] TCP: my_cca: seq=1525 cwnd=3 rtt=101 bytes_acked=3973396 bytes_sent=4430964 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.611643] TCP: my_cca: seq=1534 cwnd=6 rtt=184 bytes_acked=3993668 bytes_sent=4457028 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.611959] TCP: my_cca: seq=1538 cwnd=3 rtt=115 bytes_acked=4002356 bytes_sent=4464268 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.612520] TCP: my_cca: seq=1546 cwnd=6 rtt=184 bytes_acked=4019732 bytes_sent=4485988 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.612821] TCP: my_cca: seq=1550 cwnd=3 rtt=118 bytes_acked=4028420 bytes_sent=4493228 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.613412] TCP: my_cca: seq=1557 cwnd=6 rtt=204 bytes_acked=4045796 bytes_sent=4517844 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.613682] TCP: my_cca: seq=1561 cwnd=3 rtt=109 bytes_acked=4054484 bytes_sent=4523636 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.614260] TCP: my_cca: seq=1569 cwnd=6 rtt=142 bytes_acked=4071860 bytes_sent=4546804 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.614661] TCP: my_cca: seq=1573 cwnd=3 rtt=104 bytes_acked=4081996 bytes_sent=4554044 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.615272] TCP: my_cca: seq=1579 cwnd=6 rtt=277 bytes_acked=4099372 bytes_sent=4575764 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.615522] TCP: my_cca: seq=1582 cwnd=3 rtt=102 bytes_acked=4108060 bytes_sent=4583004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.619130] TCP: my_cca: seq=1600 cwnd=7 rtt=124 bytes_acked=4157292 bytes_sent=4636580 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.620485] TCP: my_cca: seq=1632 cwnd=7 rtt=215 bytes_acked=4236932 bytes_sent=4717668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.620793] TCP: my_cca: seq=1635 cwnd=3 rtt=101 bytes_acked=4245620 bytes_sent=4723460 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.621206] TCP: my_cca: seq=1641 cwnd=6 rtt=168 bytes_acked=4258652 bytes_sent=4742284 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.621510] TCP: my_cca: seq=1644 cwnd=3 rtt=101 bytes_acked=4267340 bytes_sent=4748076 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.622019] TCP: my_cca: seq=1650 cwnd=6 rtt=230 bytes_acked=4281820 bytes_sent=4766900 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.622272] TCP: my_cca: seq=1654 cwnd=3 rtt=112 bytes_acked=4290508 bytes_sent=4774140 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.622942] TCP: my_cca: seq=1661 cwnd=6 rtt=275 bytes_acked=4307884 bytes_sent=4795860 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.623191] TCP: my_cca: seq=1664 cwnd=3 rtt=102 bytes_acked=4316572 bytes_sent=4803100 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.623819] TCP: my_cca: seq=1670 cwnd=6 rtt=282 bytes_acked=4333948 bytes_sent=4824820 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.624076] TCP: my_cca: seq=1673 cwnd=3 rtt=109 bytes_acked=4342636 bytes_sent=4832060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.624543] TCP: my_cca: seq=1680 cwnd=6 rtt=166 bytes_acked=4358564 bytes_sent=4856676 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.624844] TCP: my_cca: seq=1684 cwnd=3 rtt=120 bytes_acked=4367252 bytes_sent=4863916 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.625416] TCP: my_cca: seq=1692 cwnd=6 rtt=163 bytes_acked=4384628 bytes_sent=4888532 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.625712] TCP: my_cca: seq=1696 cwnd=3 rtt=115 bytes_acked=4393316 bytes_sent=4894324 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.625993] TCP: my_cca: seq=1700 cwnd=5 rtt=102 bytes_acked=4402004 bytes_sent=4905908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.626301] TCP: my_cca: seq=1704 cwnd=6 rtt=160 bytes_acked=4410692 bytes_sent=4917492 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.626637] TCP: my_cca: seq=1708 cwnd=3 rtt=111 bytes_acked=4419380 bytes_sent=4923284 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.627139] TCP: my_cca: seq=1716 cwnd=6 rtt=129 bytes_acked=4436756 bytes_sent=4946452 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.627511] TCP: my_cca: seq=1720 cwnd=3 rtt=119 bytes_acked=4445444 bytes_sent=4953692 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.628035] TCP: my_cca: seq=1728 cwnd=6 rtt=188 bytes_acked=4462820 bytes_sent=4975412 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.628345] TCP: my_cca: seq=1732 cwnd=3 rtt=126 bytes_acked=4471508 bytes_sent=4982652 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.628911] TCP: my_cca: seq=1740 cwnd=6 rtt=184 bytes_acked=4488884 bytes_sent=5007268 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.629211] TCP: my_cca: seq=1744 cwnd=3 rtt=113 bytes_acked=4497572 bytes_sent=5013060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.629786] TCP: my_cca: seq=1752 cwnd=6 rtt=145 bytes_acked=4514948 bytes_sent=5036228 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.630138] TCP: my_cca: seq=1756 cwnd=3 rtt=125 bytes_acked=4523636 bytes_sent=5043468 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.630800] TCP: my_cca: seq=1764 cwnd=6 rtt=201 bytes_acked=4543908 bytes_sent=5070980 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.631009] TCP: my_cca: seq=1767 cwnd=3 rtt=123 bytes_acked=4549700 bytes_sent=5078220 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.631517] TCP: my_cca: seq=1774 cwnd=6 rtt=178 bytes_acked=4567076 bytes_sent=5099940 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.631815] TCP: my_cca: seq=1778 cwnd=3 rtt=115 bytes_acked=4575764 bytes_sent=5105732 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.632569] TCP: my_cca: seq=1786 cwnd=6 rtt=287 bytes_acked=4597484 bytes_sent=5130348 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.632797] TCP: my_cca: seq=1788 cwnd=3 rtt=137 bytes_acked=4601828 bytes_sent=5137588 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.633267] TCP: my_cca: seq=1796 cwnd=6 rtt=150 bytes_acked=4619204 bytes_sent=5162204 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.633575] TCP: my_cca: seq=1800 cwnd=3 rtt=123 bytes_acked=4627892 bytes_sent=5169444 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.634135] TCP: my_cca: seq=1807 cwnd=6 rtt=173 bytes_acked=4645268 bytes_sent=5191164 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.634437] TCP: my_cca: seq=1811 cwnd=3 rtt=116 bytes_acked=4653956 bytes_sent=5196956 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.634998] TCP: my_cca: seq=1819 cwnd=6 rtt=137 bytes_acked=4671332 bytes_sent=5220124 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.635379] TCP: my_cca: seq=1823 cwnd=3 rtt=126 bytes_acked=4680020 bytes_sent=5227364 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.636067] TCP: my_cca: seq=1831 cwnd=6 rtt=235 bytes_acked=4701740 bytes_sent=5254876 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.636271] TCP: my_cca: seq=1833 cwnd=3 rtt=119 bytes_acked=4706084 bytes_sent=5262116 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.636769] TCP: my_cca: seq=1841 cwnd=6 rtt=191 bytes_acked=4723460 bytes_sent=5286732 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.637064] TCP: my_cca: seq=1845 cwnd=3 rtt=128 bytes_acked=4732148 bytes_sent=5293972 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.637670] TCP: my_cca: seq=1853 cwnd=6 rtt=229 bytes_acked=4749524 bytes_sent=5330172 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.637950] TCP: my_cca: seq=1857 cwnd=3 rtt=119 bytes_acked=4758212 bytes_sent=5334516 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.638513] TCP: my_cca: seq=1865 cwnd=6 rtt=200 bytes_acked=4775588 bytes_sent=5359132 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.638832] TCP: my_cca: seq=1868 cwnd=3 rtt=115 bytes_acked=4784276 bytes_sent=5364924 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.639374] TCP: my_cca: seq=1876 cwnd=6 rtt=155 bytes_acked=4801652 bytes_sent=5388092 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.639712] TCP: my_cca: seq=1880 cwnd=3 rtt=111 bytes_acked=4810340 bytes_sent=5393884 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.640229] TCP: my_cca: seq=1888 cwnd=6 rtt=135 bytes_acked=4827716 bytes_sent=5417052 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.640596] TCP: my_cca: seq=1892 cwnd=3 rtt=115 bytes_acked=4836404 bytes_sent=5424292 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.641250] TCP: my_cca: seq=1900 cwnd=6 rtt=187 bytes_acked=4856676 bytes_sent=5447460 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.641444] TCP: my_cca: seq=1903 cwnd=3 rtt=112 bytes_acked=4862468 bytes_sent=5454700 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.641985] TCP: my_cca: seq=1910 cwnd=6 rtt=170 bytes_acked=4879844 bytes_sent=5476420 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.642289] TCP: my_cca: seq=1914 cwnd=3 rtt=117 bytes_acked=4888532 bytes_sent=5482212 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.644841] TCP: my_cca: seq=1940 cwnd=7 rtt=237 bytes_acked=4963828 bytes_sent=5561852 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.645081] TCP: my_cca: seq=1943 cwnd=3 rtt=103 bytes_acked=4972516 bytes_sent=5569092 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.645759] TCP: my_cca: seq=1950 cwnd=6 rtt=281 bytes_acked=4989892 bytes_sent=5590812 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5913.646016] TCP: my_cca: seq=1953 cwnd=3 rtt=106 bytes_acked=4998580 bytes_sent=5598052 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5913.646629] TCP: my_cca: seq=1960 cwnd=6 rtt=276 bytes_acked=5015956 bytes_sent=5619772 phase=loss_recovery Destination: 192.168.88.253:34706
