[ 6583.795387] TCP: my_cca: seq=1 cwnd=10 rtt=342 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:54910
[ 6583.866769] TCP: my_cca: seq=871 cwnd=6 rtt=169 bytes_acked=2183668 bytes_sent=2481956 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.867010] TCP: my_cca: seq=874 cwnd=3 rtt=107 bytes_acked=2192356 bytes_sent=2489196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.867658] TCP: my_cca: seq=880 cwnd=6 rtt=204 bytes_acked=2209732 bytes_sent=2516708 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.867893] TCP: my_cca: seq=883 cwnd=3 rtt=106 bytes_acked=2218420 bytes_sent=2521052 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.868469] TCP: my_cca: seq=890 cwnd=6 rtt=225 bytes_acked=2235796 bytes_sent=2542772 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.868723] TCP: my_cca: seq=893 cwnd=3 rtt=109 bytes_acked=2244484 bytes_sent=2550012 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.869398] TCP: my_cca: seq=899 cwnd=6 rtt=240 bytes_acked=2261860 bytes_sent=2574628 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.869430] TCP: my_cca: seq=900 cwnd=3 rtt=274 bytes_acked=2264756 bytes_sent=2576076 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.869609] TCP: my_cca: seq=902 cwnd=3 rtt=117 bytes_acked=2269100 bytes_sent=2580420 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.870457] TCP: my_cca: seq=913 cwnd=7 rtt=224 bytes_acked=2295164 bytes_sent=2615172 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.870845] TCP: my_cca: seq=916 cwnd=3 rtt=144 bytes_acked=2303852 bytes_sent=2622412 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.871428] TCP: my_cca: seq=923 cwnd=6 rtt=205 bytes_acked=2322676 bytes_sent=2647028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.871698] TCP: my_cca: seq=926 cwnd=3 rtt=110 bytes_acked=2331364 bytes_sent=2654268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.872298] TCP: my_cca: seq=932 cwnd=6 rtt=200 bytes_acked=2348740 bytes_sent=2678884 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.872474] TCP: my_cca: seq=935 cwnd=3 rtt=157 bytes_acked=2355980 bytes_sent=2683228 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.875788] TCP: my_cca: seq=972 cwnd=6 rtt=272 bytes_acked=2452996 bytes_sent=2799068 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.876052] TCP: my_cca: seq=975 cwnd=3 rtt=111 bytes_acked=2461684 bytes_sent=2806308 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.876666] TCP: my_cca: seq=982 cwnd=6 rtt=252 bytes_acked=2479060 bytes_sent=2828028 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.876919] TCP: my_cca: seq=985 cwnd=3 rtt=165 bytes_acked=2486300 bytes_sent=2835268 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.877550] TCP: my_cca: seq=992 cwnd=6 rtt=207 bytes_acked=2506572 bytes_sent=2875812 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.877754] TCP: my_cca: seq=995 cwnd=3 rtt=327 bytes_acked=2512364 bytes_sent=2878708 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.878125] TCP: my_cca: seq=1000 cwnd=5 rtt=171 bytes_acked=2523948 bytes_sent=2891740 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.878291] TCP: my_cca: seq=1003 cwnd=6 rtt=159 bytes_acked=2529740 bytes_sent=2900428 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.878622] TCP: my_cca: seq=1006 cwnd=3 rtt=117 bytes_acked=2538428 bytes_sent=2906220 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.879247] TCP: my_cca: seq=1014 cwnd=6 rtt=237 bytes_acked=2558700 bytes_sent=2930836 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.879481] TCP: my_cca: seq=1016 cwnd=3 rtt=111 bytes_acked=2564492 bytes_sent=2936628 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.880099] TCP: my_cca: seq=1024 cwnd=6 rtt=226 bytes_acked=2583316 bytes_sent=2959796 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.880353] TCP: my_cca: seq=1027 cwnd=3 rtt=111 bytes_acked=2592004 bytes_sent=2967036 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.881023] TCP: my_cca: seq=1033 cwnd=6 rtt=275 bytes_acked=2609380 bytes_sent=2988756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.881319] TCP: my_cca: seq=1036 cwnd=3 rtt=142 bytes_acked=2618068 bytes_sent=2995996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.881894] TCP: my_cca: seq=1043 cwnd=6 rtt=212 bytes_acked=2635444 bytes_sent=3017716 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.882146] TCP: my_cca: seq=1046 cwnd=3 rtt=108 bytes_acked=2644132 bytes_sent=3024956 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.882800] TCP: my_cca: seq=1053 cwnd=6 rtt=233 bytes_acked=2662956 bytes_sent=3052468 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.883036] TCP: my_cca: seq=1056 cwnd=3 rtt=152 bytes_acked=2668748 bytes_sent=3059708 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.883641] TCP: my_cca: seq=1063 cwnd=6 rtt=196 bytes_acked=2690468 bytes_sent=3082876 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.883867] TCP: my_cca: seq=1065 cwnd=3 rtt=145 bytes_acked=2694812 bytes_sent=3090116 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.884523] TCP: my_cca: seq=1072 cwnd=6 rtt=206 bytes_acked=2715084 bytes_sent=3126316 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.884720] TCP: my_cca: seq=1075 cwnd=3 rtt=320 bytes_acked=2720876 bytes_sent=3129212 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.885237] TCP: my_cca: seq=1083 cwnd=6 rtt=140 bytes_acked=2738252 bytes_sent=3153828 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.885596] TCP: my_cca: seq=1087 cwnd=3 rtt=131 bytes_acked=2746940 bytes_sent=3161068 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.886262] TCP: my_cca: seq=1094 cwnd=6 rtt=214 bytes_acked=2767212 bytes_sent=3188580 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.886482] TCP: my_cca: seq=1097 cwnd=3 rtt=136 bytes_acked=2773004 bytes_sent=3195820 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.886685] TCP: my_cca: seq=1100 cwnd=4 rtt=119 bytes_acked=2780244 bytes_sent=3201612 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.887282] TCP: my_cca: seq=1104 cwnd=6 rtt=428 bytes_acked=2791828 bytes_sent=3217540 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.887549] TCP: my_cca: seq=1107 cwnd=3 rtt=105 bytes_acked=2800516 bytes_sent=3224780 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.888275] TCP: my_cca: seq=1117 cwnd=7 rtt=202 bytes_acked=2826580 bytes_sent=3255188 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.888509] TCP: my_cca: seq=1120 cwnd=3 rtt=104 bytes_acked=2835268 bytes_sent=3262428 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.889157] TCP: my_cca: seq=1126 cwnd=6 rtt=285 bytes_acked=2852644 bytes_sent=3284148 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.889375] TCP: my_cca: seq=1129 cwnd=3 rtt=128 bytes_acked=2859884 bytes_sent=3291388 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.889909] TCP: my_cca: seq=1137 cwnd=6 rtt=204 bytes_acked=2877260 bytes_sent=3318900 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.890175] TCP: my_cca: seq=1140 cwnd=3 rtt=96 bytes_acked=2885948 bytes_sent=3324692 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.890702] TCP: my_cca: seq=1146 cwnd=6 rtt=218 bytes_acked=2900428 bytes_sent=3343516 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.890953] TCP: my_cca: seq=1149 cwnd=3 rtt=107 bytes_acked=2909116 bytes_sent=3350756 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.891625] TCP: my_cca: seq=1155 cwnd=6 rtt=272 bytes_acked=2926492 bytes_sent=3372476 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.891892] TCP: my_cca: seq=1158 cwnd=3 rtt=115 bytes_acked=2935180 bytes_sent=3379716 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.892508] TCP: my_cca: seq=1165 cwnd=6 rtt=199 bytes_acked=2954004 bytes_sent=3402884 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.892737] TCP: my_cca: seq=1168 cwnd=3 rtt=146 bytes_acked=2959796 bytes_sent=3410124 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.893386] TCP: my_cca: seq=1175 cwnd=6 rtt=211 bytes_acked=2980068 bytes_sent=3433292 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.893588] TCP: my_cca: seq=1178 cwnd=3 rtt=117 bytes_acked=2985860 bytes_sent=3440532 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.894252] TCP: my_cca: seq=1185 cwnd=6 rtt=206 bytes_acked=3006132 bytes_sent=3468044 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.894452] TCP: my_cca: seq=1188 cwnd=3 rtt=117 bytes_acked=3011924 bytes_sent=3475284 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.894968] TCP: my_cca: seq=1195 cwnd=6 rtt=180 bytes_acked=3029300 bytes_sent=3497004 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.895324] TCP: my_cca: seq=1199 cwnd=3 rtt=122 bytes_acked=3037988 bytes_sent=3504244 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.895419] TCP: my_cca: seq=1200 cwnd=4 rtt=108 bytes_acked=3040884 bytes_sent=3505692 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.895982] TCP: my_cca: seq=1206 cwnd=6 rtt=188 bytes_acked=3058260 bytes_sent=3531756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.896183] TCP: my_cca: seq=1209 cwnd=3 rtt=116 bytes_acked=3064052 bytes_sent=3538996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.896856] TCP: my_cca: seq=1216 cwnd=6 rtt=279 bytes_acked=3082876 bytes_sent=3560716 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.897132] TCP: my_cca: seq=1219 cwnd=3 rtt=103 bytes_acked=3091564 bytes_sent=3567956 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.897611] TCP: my_cca: seq=1225 cwnd=6 rtt=165 bytes_acked=3107492 bytes_sent=3589676 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.897953] TCP: my_cca: seq=1229 cwnd=3 rtt=126 bytes_acked=3116180 bytes_sent=3596916 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.898622] TCP: my_cca: seq=1236 cwnd=6 rtt=214 bytes_acked=3136452 bytes_sent=3624428 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.898834] TCP: my_cca: seq=1239 cwnd=3 rtt=125 bytes_acked=3142244 bytes_sent=3631668 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.899528] TCP: my_cca: seq=1246 cwnd=6 rtt=326 bytes_acked=3161068 bytes_sent=3653388 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.899783] TCP: my_cca: seq=1249 cwnd=3 rtt=105 bytes_acked=3169756 bytes_sent=3660628 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.900234] TCP: my_cca: seq=1256 cwnd=6 rtt=140 bytes_acked=3185684 bytes_sent=3682348 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.900554] TCP: my_cca: seq=1260 cwnd=3 rtt=120 bytes_acked=3194372 bytes_sent=3689588 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.901231] TCP: my_cca: seq=1267 cwnd=6 rtt=186 bytes_acked=3214644 bytes_sent=3717100 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.901433] TCP: my_cca: seq=1270 cwnd=3 rtt=118 bytes_acked=3220436 bytes_sent=3724340 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.902090] TCP: my_cca: seq=1277 cwnd=6 rtt=245 bytes_acked=3239260 bytes_sent=3748956 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.902340] TCP: my_cca: seq=1280 cwnd=3 rtt=105 bytes_acked=3247948 bytes_sent=3756196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.902815] TCP: my_cca: seq=1286 cwnd=6 rtt=165 bytes_acked=3263876 bytes_sent=3777916 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.903176] TCP: my_cca: seq=1290 cwnd=3 rtt=128 bytes_acked=3272564 bytes_sent=3785156 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.903846] TCP: my_cca: seq=1297 cwnd=6 rtt=207 bytes_acked=3292836 bytes_sent=3812668 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.904055] TCP: my_cca: seq=1300 cwnd=3 rtt=121 bytes_acked=3298628 bytes_sent=3819908 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.904709] TCP: my_cca: seq=1307 cwnd=6 rtt=287 bytes_acked=3317452 bytes_sent=3841628 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.904953] TCP: my_cca: seq=1310 cwnd=3 rtt=103 bytes_acked=3326140 bytes_sent=3848868 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.905431] TCP: my_cca: seq=1316 cwnd=6 rtt=155 bytes_acked=3342068 bytes_sent=3870588 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.905801] TCP: my_cca: seq=1320 cwnd=3 rtt=124 bytes_acked=3350756 bytes_sent=3877828 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.906461] TCP: my_cca: seq=1328 cwnd=6 rtt=194 bytes_acked=3371028 bytes_sent=3900996 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.906664] TCP: my_cca: seq=1331 cwnd=3 rtt=119 bytes_acked=3376820 bytes_sent=3908236 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.907322] TCP: my_cca: seq=1338 cwnd=6 rtt=286 bytes_acked=3395644 bytes_sent=3929956 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.907564] TCP: my_cca: seq=1341 cwnd=3 rtt=100 bytes_acked=3404332 bytes_sent=3937196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.908042] TCP: my_cca: seq=1347 cwnd=6 rtt=156 bytes_acked=3420260 bytes_sent=3958916 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.908409] TCP: my_cca: seq=1351 cwnd=3 rtt=121 bytes_acked=3428948 bytes_sent=3966156 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.909075] TCP: my_cca: seq=1359 cwnd=6 rtt=198 bytes_acked=3449220 bytes_sent=3989324 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.909274] TCP: my_cca: seq=1362 cwnd=3 rtt=115 bytes_acked=3455012 bytes_sent=3996564 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.909939] TCP: my_cca: seq=1369 cwnd=6 rtt=287 bytes_acked=3473836 bytes_sent=4018284 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.910187] TCP: my_cca: seq=1372 cwnd=3 rtt=106 bytes_acked=3482524 bytes_sent=4025524 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.910657] TCP: my_cca: seq=1378 cwnd=6 rtt=128 bytes_acked=3498452 bytes_sent=4047244 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.911028] TCP: my_cca: seq=1382 cwnd=3 rtt=122 bytes_acked=3507140 bytes_sent=4054484 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.911540] TCP: my_cca: seq=1390 cwnd=6 rtt=182 bytes_acked=3524516 bytes_sent=4079100 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.911847] TCP: my_cca: seq=1394 cwnd=3 rtt=125 bytes_acked=3533204 bytes_sent=4086340 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.912288] TCP: my_cca: seq=1400 cwnd=5 rtt=178 bytes_acked=3546236 bytes_sent=4100820 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.912552] TCP: my_cca: seq=1402 cwnd=6 rtt=258 bytes_acked=3552028 bytes_sent=4108060 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.912809] TCP: my_cca: seq=1405 cwnd=3 rtt=111 bytes_acked=3560716 bytes_sent=4115300 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.913288] TCP: my_cca: seq=1412 cwnd=6 rtt=164 bytes_acked=3576644 bytes_sent=4137020 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.913644] TCP: my_cca: seq=1416 cwnd=3 rtt=121 bytes_acked=3585332 bytes_sent=4144260 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.914170] TCP: my_cca: seq=1424 cwnd=6 rtt=196 bytes_acked=3602708 bytes_sent=4165980 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.914487] TCP: my_cca: seq=1428 cwnd=3 rtt=128 bytes_acked=3611396 bytes_sent=4173220 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.915166] TCP: my_cca: seq=1436 cwnd=6 rtt=261 bytes_acked=3630220 bytes_sent=4194940 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.915414] TCP: my_cca: seq=1439 cwnd=3 rtt=102 bytes_acked=3638908 bytes_sent=4202180 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.915902] TCP: my_cca: seq=1445 cwnd=6 rtt=164 bytes_acked=3654836 bytes_sent=4223900 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.916262] TCP: my_cca: seq=1449 cwnd=3 rtt=121 bytes_acked=3663524 bytes_sent=4231140 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.916775] TCP: my_cca: seq=1457 cwnd=6 rtt=185 bytes_acked=3680900 bytes_sent=4255756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.917088] TCP: my_cca: seq=1461 cwnd=3 rtt=138 bytes_acked=3689588 bytes_sent=4262996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.918534] TCP: my_cca: seq=1477 cwnd=7 rtt=102 bytes_acked=3733028 bytes_sent=4310780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.918854] TCP: my_cca: seq=1481 cwnd=3 rtt=115 bytes_acked=3741716 bytes_sent=4318020 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.919390] TCP: my_cca: seq=1489 cwnd=6 rtt=189 bytes_acked=3759092 bytes_sent=4342636 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.919683] TCP: my_cca: seq=1493 cwnd=3 rtt=112 bytes_acked=3767780 bytes_sent=4348428 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.920402] TCP: my_cca: seq=1500 cwnd=6 rtt=266 bytes_acked=3786604 bytes_sent=4371596 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.920727] TCP: my_cca: seq=1502 cwnd=4 rtt=79 bytes_acked=3793844 bytes_sent=4378836 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.921872] TCP: my_cca: seq=1519 cwnd=7 rtt=114 bytes_acked=3832940 bytes_sent=4425172 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.922137] TCP: my_cca: seq=1522 cwnd=3 rtt=279 bytes_acked=3840180 bytes_sent=4428068 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.922676] TCP: my_cca: seq=1529 cwnd=6 rtt=236 bytes_acked=3856108 bytes_sent=4446892 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.922929] TCP: my_cca: seq=1533 cwnd=3 rtt=107 bytes_acked=3864796 bytes_sent=4454132 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.923597] TCP: my_cca: seq=1540 cwnd=6 rtt=258 bytes_acked=3882172 bytes_sent=4475852 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.923857] TCP: my_cca: seq=1543 cwnd=3 rtt=108 bytes_acked=3890860 bytes_sent=4483092 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.924484] TCP: my_cca: seq=1550 cwnd=6 rtt=203 bytes_acked=3909684 bytes_sent=4506260 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.924685] TCP: my_cca: seq=1553 cwnd=3 rtt=116 bytes_acked=3915476 bytes_sent=4513500 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.925206] TCP: my_cca: seq=1561 cwnd=6 rtt=184 bytes_acked=3932852 bytes_sent=4535220 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.925490] TCP: my_cca: seq=1564 cwnd=3 rtt=96 bytes_acked=3941540 bytes_sent=4541012 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.926020] TCP: my_cca: seq=1570 cwnd=6 rtt=219 bytes_acked=3956020 bytes_sent=4559836 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.926277] TCP: my_cca: seq=1574 cwnd=3 rtt=110 bytes_acked=3964708 bytes_sent=4567076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.926806] TCP: my_cca: seq=1581 cwnd=6 rtt=164 bytes_acked=3980636 bytes_sent=4588796 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.927204] TCP: my_cca: seq=1585 cwnd=3 rtt=109 bytes_acked=3990772 bytes_sent=4596036 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.927820] TCP: my_cca: seq=1592 cwnd=6 rtt=283 bytes_acked=4008148 bytes_sent=4617756 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6583.928074] TCP: my_cca: seq=1595 cwnd=3 rtt=111 bytes_acked=4016836 bytes_sent=4624996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.928500] TCP: my_cca: seq=1600 cwnd=5 rtt=187 bytes_acked=4029868 bytes_sent=4639476 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6583.928698] TCP: my_cca: seq=1602 cwnd=6 rtt=192 bytes_acked=4035660 bytes_sent=4648164 phase=loss_recovery Destination: 192.168.88.253:54910
